research_question,experiment,condition,n,strategy,target_reach,wom,wom_receiver_scale,wom_label_delay,wom_label_coverage,wom_label_sensitivity,wom_label_specificity,contacts,user_activity,network_topology,memory_half_life,base,source_attribute_contrast,fake_repost_share_all_mean,fake_repost_share_all_sd,fake_repost_share_final100_mean,fake_repost_share_final100_sd,target_share_all_mean,target_share_all_sd,target_share_final100_mean,target_share_final100_sd,fake_repost_share_decisions_mean,fake_repost_share_decisions_sd,target_share_decisions_mean,target_share_decisions_sd,participation_rate_mean,participation_rate_sd,cumulative_fake_reposts_mean,cumulative_fake_reposts_sd,target_unique_reposters_p400_mean,target_unique_reposters_p400_sd
RQ4,E4b-global-sensitivity,m13_control,10,NONE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.325,0.75,0.08830049999999999,0.008172912390601313,0.08596999999999999,0.020819894865782156,0.001893,0.0004418785655207397,0.0015660000000000001,0.0007843496952536187,0.08831662823743844,0.008174084902126838,0.0018933445921953018,0.0004419472451198575,0.9998170000000002,3.465704994818208e-05,17660.1,1634.5824781202623,56.4,11.768130220595323
RQ4,E4b-global-sensitivity,m13_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.325,0.75,0.0885415,0.008065409010087461,0.08626400000000001,0.020627599203225006,0.002325,0.0005612189115369034,0.002246,0.001182466349063121,0.08855767401887019,0.008066569527182526,0.002325426823334292,0.0005613215426665364,0.9998170000000002,3.465704994818208e-05,17708.3,1613.0818020174922,73.6,22.97438186812046
RQ4,E4b-global-sensitivity,m13_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.325,0.75,0.09011149999999998,0.008361780130118495,0.08803,0.02065920779378209,0.0047374999999999995,0.0025214394588100753,0.005141999999999999,0.00313617530689143,0.09012794643716544,0.008362804065841264,0.004738342316368843,0.0025218227607450984,0.9998170000000002,3.465704994818208e-05,18022.3,1672.3560260236986,147.1,73.4354591915014
RQ4,E4b-global-sensitivity,m14_control,10,NONE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.325,0.75,0.1225595,0.01736714321962916,0.119196,0.026908400670918122,0.0034695000000000004,0.0010312194776627868,0.0037360000000000006,0.0019173314789049912,0.12258189498573055,0.017369976196411594,0.0034701340294802435,0.0010314032401009766,0.9998170000000002,3.465704994818208e-05,24511.9,3473.428643925832,86.4,20.150544519800068
RQ4,E4b-global-sensitivity,m14_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.325,0.75,0.1230125,0.017333810450164217,0.11996199999999999,0.027346553632140846,0.0045655,0.0010673941529621464,0.005494000000000001,0.002739295124256928,0.12303498439381444,0.01733669591891645,0.004566344246152254,0.0010676336092838585,0.9998170000000002,3.465704994818208e-05,24602.5,3466.7620900328434,120.4,25.578636919637972
RQ4,E4b-global-sensitivity,m14_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.325,0.75,0.1272265,0.019351077640104002,0.12675200000000003,0.03089491320949489,0.0121155,0.005629197421578951,0.018237999999999997,0.011038777911425603,0.1272497183717362,0.019354094279050816,0.012117678944777919,0.005630184328919412,0.9998170000000002,3.465704994818208e-05,25445.3,3870.2155280208017,304.9,88.06872316549162
RQ4,E4b-global-sensitivity,m15_control,10,NONE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.11813150000000001,0.017319287426001233,0.11274999999999999,0.02471857286423398,0.002379,0.0012599312150536894,0.002248,0.002012498723257014,0.11815306634575182,0.017321947900067757,0.002379433934028407,0.0012601759297368358,0.9998170000000002,3.465704994818208e-05,23626.3,3463.8574852002466,70.2,31.828708215487897
RQ4,E4b-global-sensitivity,m15_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.11849349999999999,0.017937208077376792,0.11310800000000001,0.024906231616471673,0.0036475,0.002789258413987489,0.003718,0.003911981026993299,0.11851513456382183,0.017940002506975732,0.003648162733543904,0.002789769395484709,0.9998170000000002,3.465704994818208e-05,23698.7,3587.4416154753576,109.3,72.92774201602265
RQ4,E4b-global-sensitivity,m15_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,0.8125,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.12241500000000001,0.020967880463010822,0.11846000000000001,0.029075648459378056,0.009596499999999999,0.007865482979448878,0.011884,0.010724007542788181,0.12243735004311836,0.020971236894312732,0.009598257681246752,0.007866880297384339,0.9998170000000002,3.465704994818208e-05,24483.0,4193.576092602165,246.7,141.33337264150396
RQ4,E4b-global-sensitivity,m16_control,10,NONE,7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.1339245,0.02056164477451484,0.13047000000000003,0.03602711478872545,0.005985,0.002796044825582499,0.007639999999999999,0.004762184372743248,0.13394883603107016,0.02056407217694067,0.005986067371158765,0.002796445489400023,0.9998170000000002,3.465704994818208e-05,26784.9,4112.328954902968,123.1,42.23334648776433
RQ4,E4b-global-sensitivity,m16_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.1338505,0.01898438429195017,0.133242,0.03654357088919107,0.008442,0.0040011013761491,0.011882,0.005549546127587572,0.133874867667632,0.01898681795409884,0.00844353189353101,0.004001784171472443,0.9998170000000002,3.465704994818208e-05,26770.1,3796.8768583900346,191.4,74.14730084245969
RQ4,E4b-global-sensitivity,m16_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.140526,0.02182560585897013,0.144674,0.03975060815747212,0.022032999999999997,0.009623331659161613,0.035674000000000004,0.01964746644679099,0.14055160611083392,0.0218287227233868,0.02203701251477767,0.009624903946979103,0.9998170000000002,3.465704994818208e-05,28105.2,4365.121171794025,404.8,91.16992681556542
RQ4,E4b-global-sensitivity,m17_control,10,NONE,7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.13437800000000003,0.02067761661528932,0.131098,0.0361291552935053,0.005817,0.0025571459785384866,0.007374,0.004106580626804306,0.13440241635571432,0.020680049891604633,0.0058180413021150625,0.0025575165835913147,0.9998170000000002,3.465704994818208e-05,26875.6,4135.523323057864,120.4,38.63274374010845
RQ4,E4b-global-sensitivity,m17_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.136322,0.02083081760810704,0.13493,0.03696427855225757,0.009232500000000001,0.005194317541527686,0.013046000000000002,0.008214745820102341,0.13634676560002928,0.020833211239935142,0.009234154887682046,0.0051951332884616185,0.9998170000000002,3.465704994818208e-05,27264.4,4166.163521621408,201.4,87.48358576200326
RQ4,E4b-global-sensitivity,m17_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.14219949999999998,0.022976447173621566,0.14591200000000001,0.041144289410696,0.022018500000000003,0.010319446865559757,0.034208,0.01943964151475593,0.1422254130962603,0.022979811682022344,0.022022514943491767,0.010321142916684964,0.9998170000000002,3.465704994818208e-05,28439.9,4595.289434724312,397.2,99.92308152885509
RQ4,E4b-global-sensitivity,m18_control,10,NONE,7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.134301,0.017367394546486625,0.13314399999999998,0.034997371075871156,0.005771,0.001980471043856879,0.007318,0.003245296767802771,0.1343254712192002,0.01736965194116459,0.005772037134681204,0.0019807489417995295,0.9998170000000002,3.465704994818208e-05,26860.2,3473.4789092973247,122.0,33.169597860423664
RQ4,E4b-global-sensitivity,m18_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.13411299999999998,0.016564771890303163,0.13701000000000002,0.03505598474820907,0.0080705,0.003573011062892971,0.011692,0.0051753277942346585,0.13413749083252574,0.01656735024931433,0.008071980369393694,0.0035736765240794673,0.9998170000000002,3.465704994818208e-05,26822.6,3312.9543780606323,187.4,86.6156259959291
RQ4,E4b-global-sensitivity,m18_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.1424725,0.01928303806313841,0.14781799999999998,0.03977643015097704,0.021623,0.008235179685012613,0.033589999999999995,0.01803446884903092,0.14249852493446116,0.019286199273672106,0.02162695505003468,0.008236627085003027,0.9998170000000002,3.465704994818208e-05,28494.5,3856.6076126276807,401.2,92.27109815947546
RQ4,E4b-global-sensitivity,m19_control,10,NONE,7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.135628,0.016667239356827446,0.135818,0.0362971433831614,0.0060244999999999995,0.002264018612506924,0.007942000000000001,0.004696347990134936,0.1356527634565556,0.016669790544742238,0.006025591616240837,0.002264417634461485,0.9998170000000002,3.465704994818208e-05,27125.6,3333.447871365489,131.3,43.92430357381257
RQ4,E4b-global-sensitivity,m19_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.1372525,0.017895077263811343,0.14008199999999998,0.037989826064940654,0.00947,0.005298767152209402,0.01401,0.010932586356596706,0.137277586818942,0.017898166303444825,0.009471750619666926,0.005299848594072743,0.9998170000000002,3.465704994818208e-05,27450.5,3579.0154527622694,209.5,101.66857921698326
RQ4,E4b-global-sensitivity,m19_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.75,0.145928,0.018428646812322747,0.15013,0.04075554031866915,0.0227065,0.00860220031606901,0.033861999999999996,0.018040843660982155,0.14595464772223848,0.01843158982331714,0.022710666571969667,0.008603808414300149,0.9998170000000002,3.465704994818208e-05,29185.6,3685.7293624645495,407.8,81.52136734214739
RQ4,E4b-global-sensitivity,m20_control,10,NONE,7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.875,0.12562900000000002,0.01466211118647122,0.122166,0.026298591512770326,0.0035255,0.0013193126366912937,0.003778,0.0024251176374674188,0.12565200296140835,0.0146649164941565,0.003526148851036022,0.0013195543540151498,0.9998170000000002,3.465704994818208e-05,25125.8,2932.4222372942436,87.6,28.23000767504914
RQ4,E4b-global-sensitivity,m20_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.875,0.126905,0.014618702442799466,0.12377,0.025793879118891756,0.005667,0.0017873835626412142,0.006646000000000001,0.0029190416996755023,0.12692823137854076,0.014621415137004958,0.005668046987653634,0.0017877454116259795,0.9998170000000002,3.465704994818208e-05,25381.0,2923.7404885598935,155.4,48.68994876882817
RQ4,E4b-global-sensitivity,m20_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.875,0.1336005,0.016532232229798858,0.134708,0.03331346501208049,0.015264499999999997,0.00521114161623386,0.022356,0.011656467160622325,0.13362494867662086,0.01653532554825529,0.015267313340454808,0.005212229077799516,0.9998170000000002,3.465704994818208e-05,26720.1,3306.446445959771,365.1,71.89877143132095
RQ4,E4b-global-sensitivity,m21_control,10,NONE,11.275,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.875,0.12621200000000002,0.016959691460767923,0.121296,0.03307618384544653,0.004654,0.0020697863550510603,0.005352,0.003225470852793778,0.12623429013395862,0.016963208414236392,0.004654809152897852,0.0020700897578842734,0.9998239999999999,3.33999334663529e-05,25242.4,3391.938292153585,117.8,40.36445080623405
RQ4,E4b-global-sensitivity,m21_credibility,10,CREDIBILITY_CAMOUFLAGE,11.275,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.875,0.12774649999999999,0.017435949461130903,0.12332200000000001,0.03241550033891537,0.0070950000000000015,0.0035423242526780507,0.008948000000000001,0.004219565011809735,0.12776904398454983,0.017439360914599245,0.007096213269010297,0.0035428081372277176,0.9998239999999999,3.33999334663529e-05,25549.3,3487.189892226181,190.7,79.61302238536943
RQ4,E4b-global-sensitivity,m21_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",11.275,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.33,1.4,0.875,0.13447299999999998,0.02102429536406763,0.13238599999999998,0.03620837969310419,0.016738999999999997,0.008449524246962074,0.022177999999999996,0.013331781409682485,0.13449674808442413,0.021028457284324502,0.016741938167728947,0.008450919362733494,0.9998239999999999,3.33999334663529e-05,26894.6,4204.859072813526,361.2,128.872719292245
RQ4,E4b-global-sensitivity,m22_control,10,NONE,11.275,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.6510704071726416,1.4,0.875,0.105775,0.013283456921215117,0.099012,0.02768442032784665,0.00047400000000000003,8.546604263942755e-05,0.0,0.0,0.10579359401463644,0.013285610270793504,0.00047408416792723456,8.548675358488373e-05,0.9998239999999999,3.33999334663529e-05,21155.0,2656.691384243023,29.3,4.164666186436129
RQ4,E4b-global-sensitivity,m22_credibility,10,CREDIBILITY_CAMOUFLAGE,11.275,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.6510704071726416,1.4,0.875,0.10587250000000001,0.013250619534782349,0.099012,0.02768442032784665,0.000628,0.00010392839415246976,0.0,0.0,0.10589111153287527,0.013252767187452353,0.0006281116979831885,0.00010395367380849485,0.9998239999999999,3.33999334663529e-05,21174.5,2650.1239069564695,31.3,5.229191567005787
RQ4,E4b-global-sensitivity,m22_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",11.275,1.0,1.0,0.0,1.0,1.0,1.0,8.0,1.0,0.0,0.6510704071726416,1.4,0.875,0.106385,0.0132529267207914,0.099012,0.02768442032784665,0.0013115,0.00022911726740300963,0.0,0.0,0.10640370138919548,0.01325506462891217,0.0013117326401478992,0.0002291680874865189,0.9998239999999999,3.33999334663529e-05,21277.0,2650.58534415828,50.1,9.146341102077681
RQ4,E4b-global-sensitivity,m23_control,10,NONE,4.425,1.0,0.8125,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.6510704071726416,1.325,0.75,0.074993,0.010317796976314488,0.06805,0.03226285962389433,0.00017900000000000001,4.993328882953068e-05,1.6e-05,3.864367132317184e-05,0.07500772287053992,0.010319531426943857,0.0001790344668656811,4.994001426554902e-05,0.9998034999999998,3.712217067405793e-05,14998.6,2063.559395262898,11.5,3.3747427885527643
RQ4,E4b-global-sensitivity,m23_credibility,10,CREDIBILITY_CAMOUFLAGE,4.425,1.0,0.8125,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.6510704071726416,1.325,0.75,0.0750195,0.010309925759512853,0.068052,0.03226369435345763,0.00023,7.724420150837645e-05,2e-05,5.0771820705759394e-05,0.07503422793403694,0.010311657878099999,0.00023004494657639582,7.725788026223526e-05,0.9998034999999998,3.712217067405793e-05,15003.9,2061.9851519025706,11.8,3.2930904093942583
RQ4,E4b-global-sensitivity,m23_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",4.425,1.0,0.8125,0.0,1.0,1.0,1.0,5.0,1.0,0.0,0.6510704071726416,1.325,0.75,0.075076,0.010297819024757945,0.068054,0.03226453030117679,0.000379,0.00019867337796270317,3.0000000000000004e-05,8.178562764256866e-05,0.07509073972906036,0.010299555814103656,0.00037907183923525055,0.0001987008533848191,0.9998034999999998,3.712217067405793e-05,15015.2,2059.5638049515887,14.5,6.50213640104372
RQ4,E4b-global-sensitivity,m24_control,10,NONE,4.425,1.0,0.8125,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.07663,0.010007277629583164,0.068,0.0322490309931942,0.0002945,0.00010136430447757347,0.0,0.0,0.0766450448208588,0.010008955963543535,0.0002945577466460048,0.00010138410525181875,0.9998034999999998,3.712217067405793e-05,15326.0,2001.455525916632,13.0,4.618802153517006
RQ4,E4b-global-sensitivity,m24_credibility,10,CREDIBILITY_CAMOUFLAGE,4.425,1.0,0.8125,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.0766725,0.010012429844392863,0.068,0.0322490309931942,0.00038200000000000007,0.0001775794032100695,0.0,0.0,0.07668755219969045,0.010014099716396694,0.0003820736371322229,0.00017761158304356267,0.9998034999999998,3.712217067405793e-05,15334.5,2002.4859688785725,14.0,5.185449728701348
RQ4,E4b-global-sensitivity,m24_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",4.425,1.0,0.8125,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.0771185,0.009850699086866883,0.068,0.0322490309931942,0.0011884999999999999,0.0008938028927627786,0.0,0.0,0.0771336353680941,0.009852306885134018,0.0011887234231772934,0.0008939545340988495,0.9998034999999998,3.712217067405793e-05,15423.7,1970.1398173733762,26.0,14.727148022916348
RQ4,E4b-global-sensitivity,m25_control,10,NONE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.07661799999999999,0.00890118693708254,0.081,0.030713731999438512,0.000454,0.00014889966793485844,0.0,0.0,0.07663251893334412,0.008902825133614772,0.0004540865119257361,0.00014892786237851482,0.9998104999999999,3.609016486523383e-05,15323.6,1780.2373874165085,22.4,3.4058772731852804
RQ4,E4b-global-sensitivity,m25_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.0766625,0.008943898680727053,0.081,0.030713731999438512,0.0005905,0.000257158079355438,0.0,0.0,0.0766770262470743,0.008945534110318825,0.0005906119243013333,0.00025720645550896594,0.9998104999999999,3.609016486523383e-05,15332.5,1788.7797361454104,24.1,3.6651512019742563
RQ4,E4b-global-sensitivity,m25_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,0.8125,0.0,1.0,1.0,1.0,5.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.0772365,0.008832920131845164,0.081,0.030713731999438512,0.001694,0.0008435138146797334,0.0,0.0,0.07725112769070959,0.008834470973318785,0.0016943081630545653,0.0008436428670708739,0.9998104999999999,3.609016486523383e-05,15447.3,1766.5840263690322,41.3,13.0728726758888
RQ4,E4b-global-sensitivity,m26_control,10,NONE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.0816175,0.010976556900453297,0.08300199999999999,0.02311776700096943,0.0004540000000000001,9.78036581910695e-05,0.0,0.0,0.0816342967518249,0.010979746091447407,0.0004540920639822519,9.781956310903684e-05,0.9997959999999999,2.8067379246700386e-05,16323.5,2195.3113800906594,20.5,3.5978388574871505
RQ4,E4b-global-sensitivity,m26_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.081687,0.010961650372498152,0.083006,0.023113347851163597,0.0006205,0.0001455535411226169,0.0,0.0,0.08170381169008703,0.010964844997330877,0.0006206263186344039,0.00014557885985032532,0.9997959999999999,2.8067379246700386e-05,16337.4,2192.3300744996304,21.5,4.1163630117428225
RQ4,E4b-global-sensitivity,m26_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.75,0.082297,0.010757977195241367,0.08300199999999999,0.02311776700096943,0.0016829999999999998,0.0006377442887065141,0.0,0.0,0.08231393306720088,0.010761144256876055,0.0016833405901061672,0.0006378658135972942,0.9997959999999999,2.8067379246700386e-05,16459.4,2151.595439048274,37.2,14.289078968841126
RQ4,E4b-global-sensitivity,m27_control,10,NONE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.875,0.08147099999999999,0.010920844696674743,0.08301,0.023107011441936356,0.00038599999999999995,0.00015997916531015324,0.0,0.0,0.08148776792359991,0.010924035245115716,0.0003860776884212089,0.00016000561960168578,0.9997959999999999,2.8067379246700386e-05,16294.2,2184.168939334949,19.6,3.9496835316263
RQ4,E4b-global-sensitivity,m27_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.875,0.0815665,0.010917256485338553,0.08301,0.023107011441936356,0.00057,0.00019091883092036785,0.0,0.0,0.08158328704499664,0.010920444796128645,0.0005701151886814009,0.00019095047733583439,0.9997959999999999,2.8067379246700386e-05,16313.3,2183.4512970677106,20.5,4.453463071962462
RQ4,E4b-global-sensitivity,m27_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.875,0.0821975,0.010915635129381056,0.083032,0.023127903685567545,0.001787,0.0009716543738501989,4.6e-05,8.591985930052623e-05,0.0822144119476355,0.010918800023416622,0.0017873528858268004,0.0009718207014697985,0.9997959999999999,2.8067379246700386e-05,16439.5,2183.127025876211,36.3,13.872835166452298
RQ4,E4b-global-sensitivity,m28_control,10,NONE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.875,0.08177999999999999,0.010989925184256512,0.08301,0.023107011441936356,0.00038599999999999995,0.00015997916531015324,0.0,0.0,0.08179682953854481,0.01099311374642144,0.0003860776884212089,0.00016000561960168578,0.9997959999999999,2.8067379246700386e-05,16356.0,2197.9850368513025,19.6,3.9496835316263
RQ4,E4b-global-sensitivity,m28_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.875,0.08187649999999999,0.010987766695031542,0.08301,0.023107011441936356,0.00057,0.00019091883092036785,0.0,0.0,0.08189334887248693,0.01099095320637524,0.0005701151886814009,0.00019095047733583439,0.9997959999999999,2.8067379246700386e-05,16375.3,2197.553339006309,20.5,4.453463071962462
RQ4,E4b-global-sensitivity,m28_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.875,0.08251299999999999,0.010988634077486103,0.083032,0.023127903685567545,0.001787,0.0009658565570978377,4.6e-05,8.591985930052623e-05,0.08252997468027091,0.010991795381981497,0.001787352870821474,0.000966021739349722,0.9997959999999999,2.8067379246700386e-05,16502.6,2197.7268154972207,36.3,13.784451788559133
RQ4,E4b-global-sensitivity,m29_control,10,NONE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.875,0.08229650000000001,0.011063290411185188,0.08301399999999999,0.02310259639088213,0.000391,0.000160481913138037,0.0,0.0,0.08231343775148618,0.011066521686997682,0.0003910787686566356,0.00016050843885930872,0.9997959999999999,2.8067379246700386e-05,16459.3,2212.658082237039,19.6,4.005551702879947
RQ4,E4b-global-sensitivity,m29_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.875,0.08238100000000001,0.01105171902164244,0.08301399999999999,0.02310259639088213,0.000568,0.0001903388790785763,0.0,0.0,0.08239795465243067,0.011054947513430302,0.0005681146835601726,0.00019036964987264164,0.9997959999999999,2.8067379246700386e-05,16476.2,2210.343804328488,20.5,4.403281604540969
RQ4,E4b-global-sensitivity,m29_combined,10,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.325,0.875,0.0830245,0.01104801476636313,0.083038,0.02312609387202642,0.0017770000000000002,0.0009596185584792416,4.6e-05,8.591985930052623e-05,0.08304158142032278,0.0110512140531094,0.0017773501051129251,0.0009597792620788888,0.9997959999999999,2.8067379246700386e-05,16604.9,2209.602953272626,36.4,14.182931839205727
RQ4,E4b-global-sensitivity,m30_control,10,NONE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.4,0.875,0.08278300000000001,0.011051739732327717,0.083084,0.02304602698948346,0.00043100000000000007,0.00013641847382227966,2.0000000000000003e-06,6.324555320336758e-06,0.08280003732969797,0.011054981163543058,0.00043108622256016497,0.00013643840870449766,0.9997959999999999,2.8067379246700386e-05,16556.6,2210.3479464655434,20.1,4.383048152953731
RQ4,E4b-global-sensitivity,m30_credibility,10,CREDIBILITY_CAMOUFLAGE,7.85,1.0,0.8125,0.0,1.0,1.0,1.0,7.0,1.0,0.0,1.2845232578665131,1.4,0.875,0.0828015,0.011011565397344741,0.083076,0.02305586413715849,0.0006105,0.00023656629326916187,6.000000000000001e-06,1.3498971154211059e-05,0.08281854106548797,0.011014803713362272,0.0006106215046322364,0.00023660396842221395,0.9997959999999999,2.8067379246700386e-05,16560.3,2202.3130794689478,20.5,4.352521619066865
