condition,policy,strategy,target_reach,wom_receiver_scale,metric,n_pairs,effect,se,ci95_low,ci95_high,cohens_dz,p_value,control_mean,treatment_mean,relative_effect_percent,p_holm
imperfect_delayed_combined_r14_7,imperfect_delayed,combined,14.7,0.5,fake_repost_share_final100,30,0.1986613333333333,0.0037558694520704737,0.19097971779797807,0.20634294886868854,9.656999971137258,2.1391511707545102e-30,0.26994399999999996,0.4686053333333334,73.59353544932776,1.2834907024527062e-28
imperfect_delayed_combined_r14_7,imperfect_delayed,combined,14.7,0.5,target_share_all,30,0.31222083333333334,0.0024217961307761095,0.30726770409946774,0.31717396256719893,23.53768086511396,1.451243675127694e-41,0.06985783333333334,0.3820786666666667,446.93747062486426,8.707462050766164e-40
imperfect_delayed_combined_r14_7,imperfect_delayed,combined,14.7,0.5,target_share_final100,30,0.42954933333333334,0.003736776253173788,0.42190676777432473,0.43719189889234195,20.98723993514867,4.012788545259317e-40,0.11972933333333334,0.5492786666666666,358.76699667026736,2.40767312715559e-38
imperfect_delayed_combined_r14_7,imperfect_delayed,combined,14.7,0.5,fake_repost_share_decisions,30,0.15131068230855121,0.0019898682331297036,0.14724094481421612,0.1553804198028863,13.883042188768776,6.179702979205428e-35,0.22825685884658112,0.37956754115513236,66.2896541524091,3.707821787523257e-33
imperfect_delayed_combined_r14_7,imperfect_delayed,combined,14.7,0.5,target_share_decisions,30,0.3122766734041545,0.002422212035401177,0.3073226935498214,0.3172306532584876,23.537848284450515,1.450944860834286e-41,0.06987034993156935,0.38214702333572365,446.9373256467108,8.705669165005717e-40
imperfect_delayed_combined_r14_7,imperfect_delayed,combined,14.7,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
imperfect_delayed_combined_r14_7,imperfect_delayed,combined,14.7,0.5,cumulative_fake_reposts,30,30256.733333333334,397.92419116674574,29442.886982237425,31070.57968442924,13.882288579049725,6.189391932620243e-35,45643.2,75899.93333333333,66.28968462626051,3.713635159572146e-33
imperfect_delayed_combined_r14_7,imperfect_delayed,combined,14.7,0.5,target_unique_reposters_p400,30,32.53333333333333,4.13916903575022,24.067782127619143,40.99888453904752,1.435009489714456,1.1436535676999928e-08,467.46666666666664,500.0,6.959498003422704,5.489537124959965e-07
imperfect_delayed_credibility_r5_0,imperfect_delayed,credibility,5.0,0.5,fake_repost_share_all,30,0.023781833333333342,0.0012144576501877768,0.021297988548054474,0.02626567811861221,3.5752163591929063,2.906903060567634e-18,0.21578966666666666,0.2395715,11.0208397374604,8.720709181702903e-17
imperfect_delayed_credibility_r5_0,imperfect_delayed,credibility,5.0,0.5,fake_repost_share_final100,30,0.03767,0.0021137310804498688,0.03334693453876675,0.041993065461233256,3.2537580792646392,3.645926404322837e-17,0.257626,0.29529599999999995,14.621971384875751,1.5312890898155916e-15
imperfect_delayed_credibility_r5_0,imperfect_delayed,credibility,5.0,0.5,target_share_all,30,0.0498805,0.0021721350579027346,0.045437984992861696,0.054323015007138306,4.192599186414528,3.7603678584967735e-20,0.039992,0.08987250000000002,124.72619523904783,1.2409213933039352e-18
imperfect_delayed_credibility_r5_0,imperfect_delayed,credibility,5.0,0.5,target_share_final100,30,0.08156933333333333,0.003993956438251591,0.07340077523643442,0.08973789143023224,3.7287473843758168,9.301085733676207e-19,0.08656666666666668,0.168136,94.2271852137081,3.16236914944991e-17
imperfect_delayed_credibility_r5_0,imperfect_delayed,credibility,5.0,0.5,fake_repost_share_decisions,30,0.023786580368476414,0.0012147197783605353,0.02130219947088858,0.02627096126606425,3.575158338523176,2.9081783226388178e-18,0.2158324428995168,0.23961902326799328,11.02085490435306,8.724534967916454e-17
imperfect_delayed_credibility_r5_0,imperfect_delayed,credibility,5.0,0.5,target_share_decisions,30,0.049890437990893335,0.002172615580716804,0.04544694020425197,0.0543339357775347,4.192507030689921,3.762644636075922e-20,0.03999994195503405,0.08989037994592737,124.72627597054438,1.2416727299050541e-18
imperfect_delayed_credibility_r5_0,imperfect_delayed,credibility,5.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998016666666667,0.9998016666666667,0.0,
imperfect_delayed_credibility_r5_0,imperfect_delayed,credibility,5.0,0.5,cumulative_fake_reposts,30,4756.366666666667,242.89153003755538,4259.597709610893,5253.135623722441,3.575216359192905,2.9069030605676583e-18,43157.933333333334,47914.3,11.020839737460397,8.720709181702975e-17
imperfect_delayed_credibility_r5_0,imperfect_delayed,credibility,5.0,0.5,target_unique_reposters_p400,30,132.43333333333334,13.960262433173135,103.88139079305603,160.98527587361065,1.7319809084176383,2.1526254897789903e-10,366.3333333333333,498.76666666666665,36.15104640582348,1.1408915095828648e-08
imperfect_delayed_informational_r5_0,imperfect_delayed,informational,5.0,0.5,fake_repost_share_all,30,0.034898666666666675,0.0013296946528176309,0.0321791357477387,0.03761819758559465,4.791773539807958,9.28533809681773e-22,0.21578966666666666,0.25068833333333335,16.172538382282752,3.43557509582256e-20
imperfect_delayed_informational_r5_0,imperfect_delayed,informational,5.0,0.5,fake_repost_share_final100,30,0.05345533333333332,0.0025150732140497723,0.04831143104382476,0.05859923562284188,3.8804293677638007,3.139000466148777e-19,0.257626,0.3110813333333333,20.749199744332216,1.4753302190899254e-17
imperfect_delayed_informational_r5_0,imperfect_delayed,informational,5.0,0.5,target_share_all,30,0.07240316666666667,0.0022745250165180165,0.06775124068111164,0.0770550926522217,5.811740521668508,4.136784305056418e-24,0.039992,0.11239516666666666,181.04412549176502,1.5306101928708747e-22
imperfect_delayed_informational_r5_0,imperfect_delayed,informational,5.0,0.5,target_share_final100,30,0.11119733333333334,0.004334412710840157,0.10233246397588629,0.1200622026907804,4.683855450494797,1.750745499594513e-21,0.08656666666666668,0.19776399999999997,128.45283018867923,7.703280198215858e-20
imperfect_delayed_informational_r5_0,imperfect_delayed,informational,5.0,0.5,fake_repost_share_decisions,30,0.03490563934251865,0.0013300063305000166,0.03218547097115587,0.03762580771388142,4.791607782510731,9.29429312241789e-22,0.2158324428995168,0.2507380822420355,16.172563713588396,3.438888455294619e-20
imperfect_delayed_informational_r5_0,imperfect_delayed,informational,5.0,0.5,target_share_decisions,30,0.07241761815108888,0.002275080162865017,0.06776455676376925,0.07707067953840852,5.811482113842962,4.141978128983577e-24,0.03999994195503405,0.1124175601061229,181.04430809548967,1.5325319077239234e-22
imperfect_delayed_informational_r5_0,imperfect_delayed,informational,5.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998016666666667,0.9998016666666667,0.0,
imperfect_delayed_informational_r5_0,imperfect_delayed,informational,5.0,0.5,cumulative_fake_reposts,30,6979.733333333334,265.9389305635262,6435.827149547739,7523.639517118928,4.7917735398079575,9.285338096817844e-22,43157.933333333334,50137.666666666664,16.17253838228275,3.4355750958226023e-20
imperfect_delayed_informational_r5_0,imperfect_delayed,informational,5.0,0.5,target_unique_reposters_p400,30,133.56666666666666,14.025320561692611,104.88166531347964,162.2516680198537,1.7387000399815424,1.9755031752925448e-10,366.3333333333333,499.9,36.46041856232939,1.0865267464108996e-08
imperfect_delayed_combined_r5_0,imperfect_delayed,combined,5.0,0.5,fake_repost_share_all,30,0.14050250000000003,0.0026978517395551383,0.1349847736521826,0.14602022634781747,9.508354061561507,3.3391915653289995e-30,0.21578966666666666,0.3562921666666667,65.11085640492519,1.9033391922375297e-28
imperfect_delayed_combined_r5_0,imperfect_delayed,combined,5.0,0.5,fake_repost_share_final100,30,0.20783400000000002,0.004819109103529835,0.19797781521278923,0.2176901847872108,7.873887584543246,7.408603376983935e-28,0.257626,0.46546,80.67275818434474,4.3710759924205215e-26
imperfect_delayed_combined_r5_0,imperfect_delayed,combined,5.0,0.5,target_share_all,30,0.28994466666666663,0.003121183820995562,0.2835611289974215,0.2963282043359118,16.960363275559363,1.9030321303483897e-37,0.039992,0.3299366666666666,725.0066680002666,1.1227889569055499e-35
imperfect_delayed_combined_r5_0,imperfect_delayed,combined,5.0,0.5,target_share_final100,30,0.45032,0.0052762450075134245,0.43952886731147883,0.46111113268852116,15.582446843951447,2.202233093388444e-36,0.08656666666666668,0.5368866666666666,520.2002310358105,1.299317525099182e-34
imperfect_delayed_combined_r5_0,imperfect_delayed,combined,5.0,0.5,fake_repost_share_decisions,30,0.14053049001715562,0.0026986125571223673,0.13501120762269742,0.14604977241161382,9.507567039279936,3.347134580884445e-30,0.2158324428995168,0.3563629329166724,65.11092036454461,1.9078667111041336e-28
imperfect_delayed_combined_r5_0,imperfect_delayed,combined,5.0,0.5,target_share_decisions,30,0.2900023304234189,0.003122284091016189,0.2836165424493132,0.29638811839752455,16.957758430653286,1.9115000843683996e-37,0.03999994195503405,0.33000227237845287,725.006878133536,1.1277850497773558e-35
imperfect_delayed_combined_r5_0,imperfect_delayed,combined,5.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998016666666667,0.9998016666666667,0.0,
imperfect_delayed_combined_r5_0,imperfect_delayed,combined,5.0,0.5,cumulative_fake_reposts,30,28100.5,539.5703479110277,26996.95473043651,29204.04526956349,9.508354061561501,3.339191565329054e-30,43157.933333333334,71258.43333333333,65.11085640492517,1.9033391922375609e-28
imperfect_delayed_combined_r5_0,imperfect_delayed,combined,5.0,0.5,target_unique_reposters_p400,30,133.66666666666666,14.037170141943488,104.95743020070371,162.3759031326296,1.7385329516689596,1.9797216253875058e-10,366.3333333333333,500.0,36.4877161055505,1.0865267464108996e-08
imperfect_delayed_credibility_r1_0,imperfect_delayed,credibility,1.0,0.5,fake_repost_share_all,30,0.013822333333333332,0.0013777279049495327,0.01100456338333716,0.016640103283329502,1.8317123763030132,6.128349250953046e-11,0.20401816666666667,0.21784050000000002,6.775050261047014,1.1031028651715483e-09
imperfect_delayed_credibility_r1_0,imperfect_delayed,credibility,1.0,0.5,fake_repost_share_final100,30,0.03565599999999999,0.0028003660516062005,0.029928608342432873,0.04138339165756711,2.3246479389367267,2.118864726881742e-13,0.23138799999999995,0.26704399999999995,15.409615018929246,5.720934762580704e-12
imperfect_delayed_credibility_r1_0,imperfect_delayed,credibility,1.0,0.5,target_share_all,30,0.029488,0.0029058679792178578,0.023544832672779382,0.03543116732722062,1.8527158254977572,4.726867259580872e-11,0.013853166666666665,0.04334116666666665,212.86107869440204,8.50836106724557e-10
imperfect_delayed_credibility_r1_0,imperfect_delayed,credibility,1.0,0.5,target_share_final100,30,0.07612533333333332,0.005751895634221224,0.0643613858837704,0.08788928078289625,2.416337437012158,8.093796086223303e-14,0.033612666666666666,0.10973799999999997,226.4781134096273,2.185324943280292e-12
imperfect_delayed_credibility_r1_0,imperfect_delayed,credibility,1.0,0.5,fake_repost_share_decisions,30,0.013825331943097994,0.0013780767173168734,0.011006848591708595,0.016643815294487392,1.8316460119325129,6.133395878940424e-11,0.20406059058178141,0.21788592252487943,6.775111207745531,1.1040112582092762e-09
imperfect_delayed_credibility_r1_0,imperfect_delayed,credibility,1.0,0.5,target_share_decisions,30,0.029494417732538747,0.0029066218958313673,0.023549708472712483,0.03543912699236501,1.8526383881991153,4.731379915930913e-11,0.013856112009303938,0.0433505297418427,212.86214857915544,8.516483848675643e-10
imperfect_delayed_credibility_r1_0,imperfect_delayed,credibility,1.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9997921666666667,0.9997921666666667,0.0,
imperfect_delayed_credibility_r1_0,imperfect_delayed,credibility,1.0,0.5,cumulative_fake_reposts,30,2764.4666666666667,275.5455809899065,2200.9126766674326,3328.020656665901,1.8317123763030134,6.128349250953046e-11,40803.63333333333,43568.1,6.775050261047015,1.1031028651715483e-09
imperfect_delayed_credibility_r1_0,imperfect_delayed,credibility,1.0,0.5,target_unique_reposters_p400,30,259.3,19.251341198239526,219.92658633055004,298.67341366945,2.4591266602951842,5.2122033429747764e-14,160.73333333333332,420.03333333333336,161.3231024471174,2.9709559054956225e-12
imperfect_delayed_informational_r1_0,imperfect_delayed,informational,1.0,0.5,fake_repost_share_all,30,0.024763666666666666,0.0016598259660421909,0.02136894140013563,0.028158391933197705,2.7239038142884686,3.859331593349563e-15,0.20401816666666667,0.22878183333333332,12.137971373464291,9.648328983373907e-14
imperfect_delayed_informational_r1_0,imperfect_delayed,informational,1.0,0.5,fake_repost_share_final100,30,0.05849533333333333,0.0027972651148229347,0.052774283803593725,0.06421638286307293,3.817921226661967,4.888744570183594e-19,0.23138799999999995,0.2898833333333333,25.280193153202994,2.2488225022844532e-17
imperfect_delayed_informational_r1_0,imperfect_delayed,informational,1.0,0.5,target_share_all,30,0.05312866666666667,0.0031070228842197366,0.04677409136507582,0.05948324196825752,3.1219348626087267,1.0936298202431074e-16,0.013853166666666665,0.06698183333333334,383.51279490850476,3.0621634966807007e-15
imperfect_delayed_informational_r1_0,imperfect_delayed,informational,1.0,0.5,target_share_final100,30,0.12509,0.004803990750036555,0.11526473571749393,0.13491526428250608,4.754006844399793,1.1575224214069088e-21,0.033612666666666666,0.15870266666666666,372.1513715067733,5.2088508963310896e-20
imperfect_delayed_informational_r1_0,imperfect_delayed,informational,1.0,0.5,fake_repost_share_decisions,30,0.024768900975673105,0.0016602045879017366,0.021373401340491763,0.028164400610854446,2.723858229652285,3.86099597609261e-15,0.20406059058178141,0.22882949155745455,12.138012981858184,9.652489940231526e-14
imperfect_delayed_informational_r1_0,imperfect_delayed,informational,1.0,0.5,target_share_decisions,30,0.05313990501438257,0.003107760418129443,0.046783821286577515,0.05949598874218763,3.1218541933784842,1.094378016643107e-16,0.013856112009303938,0.0669960170236865,383.5123805198804,3.0642584466006995e-15
imperfect_delayed_informational_r1_0,imperfect_delayed,informational,1.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9997921666666667,0.9997921666666667,0.0,
imperfect_delayed_informational_r1_0,imperfect_delayed,informational,1.0,0.5,cumulative_fake_reposts,30,4952.733333333334,331.9651932084382,4273.788280027125,5631.678386639542,2.7239038142884686,3.859331593349563e-15,40803.63333333333,45756.36666666667,12.137971373464293,9.648328983373907e-14
imperfect_delayed_informational_r1_0,imperfect_delayed,informational,1.0,0.5,target_unique_reposters_p400,30,321.5,18.296645631899587,284.07915800204114,358.92084199795886,3.2081072086586735,5.3108448625195146e-17,160.73333333333332,482.23333333333335,200.0207382828702,3.1865069175117086e-15
imperfect_delayed_combined_r1_0,imperfect_delayed,combined,1.0,0.5,fake_repost_share_all,30,0.11315499999999999,0.0039727653156049324,0.1050297826152881,0.12128021738471188,5.200201964363938,9.437893851320637e-23,0.20401816666666667,0.31717316666666673,55.46319813023186,4.058294356067874e-21
imperfect_delayed_combined_r1_0,imperfect_delayed,combined,1.0,0.5,fake_repost_share_final100,30,0.2176326666666667,0.005620100828099764,0.20613826986126252,0.22912706347207087,7.069998945412752,1.5981478627928398e-26,0.23138799999999995,0.4490206666666667,94.05529529045012,9.269257604198471e-25
imperfect_delayed_combined_r1_0,imperfect_delayed,combined,1.0,0.5,target_share_all,30,0.23997916666666672,0.007416762569766104,0.22481018401032077,0.25514814932301266,5.907429361450283,2.6087764554220345e-24,0.013853166666666665,0.2538323333333333,1732.3054897195593,9.913350530603731e-23
imperfect_delayed_combined_r1_0,imperfect_delayed,combined,1.0,0.5,target_share_final100,30,0.4695773333333334,0.007306837593436591,0.4546331724969873,0.4845214941696795,11.733215392242965,7.902680816571041e-33,0.033612666666666666,0.5031899999999999,1397.0249310775703,4.583554873611204e-31
imperfect_delayed_combined_r1_0,imperfect_delayed,combined,1.0,0.5,fake_repost_share_decisions,30,0.11317872153947897,0.003973779480382865,0.10505142995490124,0.1213060131240567,5.199964678697252,9.4499735833863e-23,0.20406059058178141,0.3172393121212604,55.4632921608253,4.063488640856109e-21
imperfect_delayed_combined_r1_0,imperfect_delayed,combined,1.0,0.5,target_share_decisions,30,0.2400294929695793,0.007418790551750384,0.22485636262436537,0.2552026233147932,5.907053036425523,2.613474576574189e-24,0.013856112009303938,0.25388560497888324,1732.3004664541334,9.931203390981919e-23
imperfect_delayed_combined_r1_0,imperfect_delayed,combined,1.0,0.5,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9997921666666667,0.9997921666666667,0.0,
imperfect_delayed_combined_r1_0,imperfect_delayed,combined,1.0,0.5,cumulative_fake_reposts,30,22631.0,794.5530631209866,21005.956523057623,24256.043476942377,5.200201964363937,9.437893851320693e-23,40803.63333333333,63434.63333333333,55.46319813023187,4.058294356067898e-21
imperfect_delayed_combined_r1_0,imperfect_delayed,combined,1.0,0.5,target_unique_reposters_p400,30,339.26666666666665,20.29676002304186,297.7551314282874,380.7782019050459,3.0517843920567125,1.9933241376343476e-16,160.73333333333332,500.0,211.07424305267526,1.176061241204265e-14
scale0_25_credibility_r14_7,scale0_25,credibility,14.7,0.25,fake_repost_share_all,30,0.024002500000000003,0.0009924177996592266,0.02197277769875684,0.026032222301243167,4.415717752151036,8.986375782644461e-21,0.2816605,0.305663,8.521784204742945,3.145231523925561e-19
scale0_25_credibility_r14_7,scale0_25,credibility,14.7,0.25,fake_repost_share_final100,30,0.017920666666666665,0.0011882433603958842,0.01549043612391763,0.0203508972094157,2.7535193844449566,2.919906161075016e-15,0.316386,0.3343066666666667,5.664178145261378,9.343699715440051e-14
scale0_25_credibility_r14_7,scale0_25,credibility,14.7,0.25,target_share_all,30,0.053839333333333336,0.0015973341248822711,0.050572418232734014,0.05710624843393266,6.153798567322269,8.217555976440257e-25,0.1289625,0.1828018333333333,41.74805337468903,3.287022390576103e-23
scale0_25_credibility_r14_7,scale0_25,credibility,14.7,0.25,target_share_final100,30,0.041920666666666655,0.0015751876321976224,0.03869904622937525,0.04514228710395806,4.858869781532913,6.301215416538371e-22,0.18282733333333334,0.224748,22.929102504731233,2.9615712457730345e-20
scale0_25_credibility_r14_7,scale0_25,credibility,14.7,0.25,fake_repost_share_decisions,30,0.024006779187465535,0.0009925761879867974,0.021976732945719855,0.026036825429211215,4.415800235509753,8.981731596296296e-21,0.281710867120426,0.30571764630789156,8.521779593686423,3.1436060587037034e-19
scale0_25_credibility_r14_7,scale0_25,credibility,14.7,0.25,target_share_decisions,30,0.053848951704521024,0.0015976008723653761,0.050581491044062295,0.05711641236497975,6.153870272346512,8.214846514614657e-25,0.12898558555328396,0.18283453725780496,41.74803833586197,3.2859386058458626e-23
scale0_25_credibility_r14_7,scale0_25,credibility,14.7,0.25,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
scale0_25_credibility_r14_7,scale0_25,credibility,14.7,0.25,cumulative_fake_reposts,30,4800.5,198.48355993184518,4394.555539751367,5206.444460248633,4.415717752151038,8.986375782644425e-21,56332.1,61132.6,8.521784204742943,3.1452315239255487e-19
scale0_25_credibility_r14_7,scale0_25,credibility,14.7,0.25,target_unique_reposters_p400,30,0.0,0.0,0.0,0.0,,,500.0,500.0,0.0,
scale0_25_informational_r14_7,scale0_25,informational,14.7,0.25,fake_repost_share_all,30,0.035849166666666675,0.001169416867240667,0.0334574406257761,0.03824089270755725,5.5969197985622,1.1961001543088685e-23,0.2816605,0.31750966666666663,12.727793448732314,5.262840678959022e-22
scale0_25_informational_r14_7,scale0_25,informational,14.7,0.25,fake_repost_share_final100,30,0.027900666666666664,0.001733244511428917,0.02435578361482843,0.0314455497185049,2.9389630068537764,5.361961687607657e-16,0.316386,0.3442866666666667,8.818552864749599,1.87668659066268e-14
scale0_25_informational_r14_7,scale0_25,informational,14.7,0.25,target_share_all,30,0.07944633333333334,0.0017227470533893502,0.07592291999384468,0.082969746672822,8.419604954410902,1.0902109115211693e-28,0.1289625,0.20840883333333338,61.60421311104649,5.451054557605847e-27
scale0_25_informational_r14_7,scale0_25,informational,14.7,0.25,target_share_final100,30,0.06541533333333334,0.0023244136936348245,0.060661373546532234,0.07016929312013445,5.138134944380694,1.321269053594033e-22,0.18282733333333334,0.24824266666666664,35.779843276534145,6.474218362610761e-21
scale0_25_informational_r14_7,scale0_25,informational,14.7,0.25,fake_repost_share_decisions,30,0.03585558665655029,0.001169634744085501,0.03346341500747832,0.038247758305622256,5.596879345933148,1.1963436218342876e-23,0.281710867120426,0.3175664537769763,12.727796773712216,5.263911936070865e-22
scale0_25_informational_r14_7,scale0_25,informational,14.7,0.25,target_share_decisions,30,0.07946056488856018,0.0017230976427442604,0.07593643451333064,0.08298469526378972,8.419399795253296,1.0909715408301555e-28,0.12898558555328396,0.2084461504418441,61.60422077220017,5.454857704150777e-27
scale0_25_informational_r14_7,scale0_25,informational,14.7,0.25,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
scale0_25_informational_r14_7,scale0_25,informational,14.7,0.25,cumulative_fake_reposts,30,7169.833333333333,233.88337344813314,6691.488125155219,7648.178541511447,5.5969197985622055,1.1961001543088369e-23,56332.1,63501.933333333334,12.727793448732308,5.2628406789588825e-22
scale0_25_informational_r14_7,scale0_25,informational,14.7,0.25,target_unique_reposters_p400,30,0.0,0.0,0.0,0.0,,,500.0,500.0,0.0,
scale0_25_combined_r14_7,scale0_25,combined,14.7,0.25,fake_repost_share_all,30,0.1115005,0.0020099679380699005,0.10738965399332309,0.11561134600667691,10.128078474351083,5.44584085100346e-31,0.2816605,0.3931610000000001,39.586843025557364,3.2130461020920413e-29
scale0_25_combined_r14_7,scale0_25,combined,14.7,0.25,fake_repost_share_final100,30,0.10219400000000002,0.003666321925277446,0.09469552972082154,0.1096924702791785,5.089020202669661,1.7289641098923326e-22,0.316386,0.4185799999999999,32.30041784402597,9.50930260440783e-21
scale0_25_combined_r14_7,scale0_25,combined,14.7,0.25,target_share_all,30,0.249642,0.003225556029764393,0.243044997195566,0.256239002804434,14.130334267845319,3.7124181406352414e-35,0.1289625,0.3786045,193.57720267519628,2.15320252156844e-33
scale0_25_combined_r14_7,scale0_25,combined,14.7,0.25,target_share_final100,30,0.23897666666666667,0.0051381833261105354,0.2284679018213934,0.24948543151193994,8.491516861324126,8.546339338726854e-29,0.18282733333333334,0.42180400000000007,130.7116733092426,4.871413423074307e-27
scale0_25_combined_r14_7,scale0_25,combined,14.7,0.25,fake_repost_share_decisions,30,0.11152041959190355,0.0020102797148445727,0.10740893593012535,0.11563190325368175,10.128316801201848,5.442159430481996e-31,0.281710867120426,0.39323128671232954,39.58683622390425,3.210874063984378e-29
scale0_25_combined_r14_7,scale0_25,combined,14.7,0.25,target_share_decisions,30,0.2496866402785514,0.0032261074993087447,0.24308850959225853,0.25628477096484426,14.130445148686027,3.711577368394956e-35,0.12898558555328396,0.3786722258318354,193.5771653921793,2.1527148736690747e-33
scale0_25_combined_r14_7,scale0_25,combined,14.7,0.25,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
scale0_25_combined_r14_7,scale0_25,combined,14.7,0.25,cumulative_fake_reposts,30,22300.1,401.99358761398,21477.930798664616,23122.26920133538,10.128078474351085,5.445840851003417e-31,56332.1,78632.2,39.586843025557364,3.213046102092016e-29
scale0_25_combined_r14_7,scale0_25,combined,14.7,0.25,target_unique_reposters_p400,30,0.0,0.0,0.0,0.0,,,500.0,500.0,0.0,
scale1_0_credibility_r14_7,scale1_0,credibility,14.7,1.0,fake_repost_share_all,30,0.01730866666666666,0.0006179920178284014,0.01604473107320261,0.01857260226013071,5.113521911919743,1.5114383080644004e-22,0.2969163333333333,0.3142250000000001,5.829476092591738,6.3480408938704815e-21
scale1_0_credibility_r14_7,scale1_0,credibility,14.7,1.0,fake_repost_share_final100,30,0.012075333333333327,0.0006912654950699689,0.010661536652232689,0.013489130014433965,3.1892871374942366,6.20975361400271e-17,0.32378,0.33585533333333334,3.7294871002944365,2.4839014456010837e-15
scale1_0_credibility_r14_7,scale1_0,credibility,14.7,1.0,target_share_all,30,0.039232500000000003,0.001068651227202916,0.03704686283302311,0.0414181371669769,6.702693604275182,7.286865787818047e-26,0.15792883333333335,0.1971613333333333,24.84188553282966,3.0604836308835797e-24
scale1_0_credibility_r14_7,scale1_0,credibility,14.7,1.0,target_share_final100,30,0.028135999999999998,0.0011614562401146033,0.025760555269677615,0.03051144473032238,4.422816043545685,8.5956440196155e-21,0.202664,0.23080000000000006,13.883077408913275,3.5242140480423554e-19
scale1_0_credibility_r14_7,scale1_0,credibility,14.7,1.0,fake_repost_share_decisions,30,0.017311747001676245,0.0006180810633940112,0.01604762928958191,0.01857586471377058,5.113695114452403,1.5100055906684016e-22,0.29696944214872634,0.31428118915040265,5.829470829192684,6.342023480807287e-21
scale1_0_credibility_r14_7,scale1_0,credibility,14.7,1.0,target_share_decisions,30,0.03923949256981157,0.0010688032980972076,0.03705354438293396,0.04142544075668917,6.702934413907913,7.279432351935828e-26,0.1579571165324601,0.19719660910227169,24.84186431812198,3.0573615878130476e-24
scale1_0_credibility_r14_7,scale1_0,credibility,14.7,1.0,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
scale1_0_credibility_r14_7,scale1_0,credibility,14.7,1.0,cumulative_fake_reposts,30,3461.733333333333,123.59840356567992,3208.946214640524,3714.5204520261423,5.113521911919761,1.511438308064263e-22,59383.26666666667,62845.0,5.829476092591739,6.348040893869905e-21
scale1_0_credibility_r14_7,scale1_0,credibility,14.7,1.0,target_unique_reposters_p400,30,0.0,0.0,0.0,0.0,,,500.0,500.0,0.0,
scale1_0_informational_r14_7,scale1_0,informational,14.7,1.0,fake_repost_share_all,30,0.024432666666666672,0.0007087499004980102,0.02298311036130954,0.025882222972023805,6.293862223206742,4.344884357070584e-25,0.2969163333333333,0.32134900000000005,8.228805196525624,2.128993334964586e-23
scale1_0_informational_r14_7,scale1_0,informational,14.7,1.0,fake_repost_share_final100,30,0.017612666666666662,0.0010394837283266834,0.015486683732978311,0.019738649600355013,3.0934762992656455,1.393308311246868e-16,0.32378,0.3413926666666666,5.4397018551691465,5.2945715827380984e-15
scale1_0_informational_r14_7,scale1_0,informational,14.7,1.0,target_share_all,30,0.05557783333333333,0.0012815409564973248,0.052956787781497906,0.05819887888516876,7.917872323833856,6.318497339047133e-28,0.15792883333333335,0.21350666666666665,35.19169499342002,2.9696937493521525e-26
scale1_0_informational_r14_7,scale1_0,informational,14.7,1.0,target_share_final100,30,0.04072466666666666,0.0016848061202510058,0.03727885124828271,0.04417048208505061,4.413132627368995,9.133194050013249e-21,0.202664,0.2433886666666667,20.09467229831971,3.646001684155236e-19
scale1_0_informational_r14_7,scale1_0,informational,14.7,1.0,fake_repost_share_decisions,30,0.024437028995263965,0.0007088629977511844,0.022987241380052193,0.025886816610475736,6.293981611668211,4.342549979221802e-25,0.29696944214872634,0.32140647114399024,8.228802538890708,2.127849489818683e-23
scale1_0_informational_r14_7,scale1_0,informational,14.7,1.0,target_share_decisions,30,0.055587765758700294,0.001281751845695757,0.05296628889002503,0.058209242627375556,7.917984366369672,6.31594307443321e-28,0.1579571165324601,0.21354488229116037,35.19168175450774,2.968493244983609e-26
scale1_0_informational_r14_7,scale1_0,informational,14.7,1.0,participation_rate,30,0.0,0.0,0.0,0.0,,,0.9998211666666665,0.9998211666666665,0.0,
scale1_0_informational_r14_7,scale1_0,informational,14.7,1.0,cumulative_fake_reposts,30,4886.533333333334,141.74998009960194,4596.622072261907,5176.44459440476,6.293862223206746,4.344884357070511e-25,59383.26666666667,64269.8,8.22880519652562,2.1289933349645504e-23
scale1_0_informational_r14_7,scale1_0,informational,14.7,1.0,target_unique_reposters_p400,30,0.0,0.0,0.0,0.0,,,500.0,500.0,0.0,
scale1_0_combined_r14_7,scale1_0,combined,14.7,1.0,fake_repost_share_all,30,0.05213833333333335,0.0010050565642380571,0.050082761856133626,0.05419390481053307,9.471221917093388,3.736074136562214e-30,0.2969163333333333,0.34905466666666657,17.559941128196616,2.0922015164748397e-28
