study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1016,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1017,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1018,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1019,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1020,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1021,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1022,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1023,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1024,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1025,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1026,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1027,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1028,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1029,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1030,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1001,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1002,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1003,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1004,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1005,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1006,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1007,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1008,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1009,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1010,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1011,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1012,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1013,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1014,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1015,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1016,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1017,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1018,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1019,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1020,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1021,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1022,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1023,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1024,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1025,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1026,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1027,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1028,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1029,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ1,E1-strategy-comparison,all,1030,"ENGAGEMENT,PROXIMITY,INFORMATIONAL_CAMOUFLAGE,CREDIBILITY_CAMOUFLAGE",TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1001,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1002,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1003,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1004,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1005,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1006,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1007,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1008,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1009,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1010,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1011,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1012,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1013,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1014,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1015,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1016,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1017,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1018,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1019,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1020,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1021,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1022,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1023,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1024,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1025,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1026,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1027,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1028,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1029,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,control,1030,NONE,,,,,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1012,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1013,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1014,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1015,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1016,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1017,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1018,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1019,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1020,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1021,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1022,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1023,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1024,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1025,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1026,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1027,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1028,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1029,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d25,1030,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,25.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d100,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,100.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
news-source-strategies,RQ2,E2-timing-duration,credibility_p1_d100,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,100.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE
