study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,target_share_decisions_final100,total_decisions,target_unique_reposters_p25,target_unique_reposters_p50,target_unique_reposters_p100,target_unique_reposters_p200,target_first_repost_period,selections_traditional_media_all,selections_unknown_media_all,selections_fake_news_source_all,selections_mixed_source_all,target_time_to_25pct_final,target_time_to_50pct_final,target_time_to_75pct_final
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00324,200000,226,234,279,363,1.0,192008,3633,1841,2518,4,18,179
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0095,200000,303,314,348,368,1.0,188618,3948,2262,5172,7,11,72
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01808,200000,307,316,337,391,1.0,187343,5919,2589,4149,6,15,122
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01344,200000,201,208,275,359,1.0,191143,3783,2378,2696,5,60,186
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01114,200000,211,249,280,383,1.0,190118,3782,2605,3495,3,43,152
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0105,200000,157,184,247,339,1.0,192112,3215,1910,2763,6,59,179
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0065,200000,330,348,379,431,1.0,187545,4064,2391,6000,9,16,55
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00236,200000,388,413,431,456,1.0,190289,4077,2450,3184,4,7,13
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00622,200000,344,384,401,429,1.0,189632,4454,2531,3383,4,8,36
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.02544,200000,289,351,377,401,1.0,187438,5087,3270,4205,4,8,54
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0165,200000,160,187,208,281,1.0,191915,3367,2121,2597,5,148,239
news-source-strategies,RQ2,E2-timing-duration,informational_p101_permanent,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,101.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00646,200000,272,279,287,381,1.0,191302,4185,2069,2444,4,15,171
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01126,200000,252,252,329,389,1.0,191086,3566,2249,3099,3,11,127
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00262,200000,264,275,311,341,1.0,192542,3111,1754,2593,3,8,166
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00964,200000,202,252,334,384,1.0,190277,4531,2247,2945,7,38,131
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00538,200000,267,278,396,467,1.0,186855,5534,3143,4468,3,13,89
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01264,200000,344,371,409,421,1.0,186790,5595,3121,4494,3,9,36
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0085,200000,351,385,426,444,1.0,186902,4004,2675,6419,8,13,34
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0059,200000,377,462,489,495,1.0,168056,19732,5057,7155,4,10,25
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01206,200000,360,397,411,455,1.0,186704,5597,3168,4531,3,8,33
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01198,200000,280,310,469,484,1.0,150938,37008,5316,6738,3,17,70
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00402,200000,320,353,451,497,1.0,114408,72934,5316,7342,4,9,67
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00282,200000,235,252,340,368,1.0,192367,2998,1845,2790,3,11,78
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01344,200000,249,279,334,398,1.0,186785,4339,2596,6280,9,17,142
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00708,200000,163,205,278,357,1.0,192870,3135,1662,2333,4,74,128
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00284,200000,275,306,326,392,1.0,189690,4405,2339,3566,3,13,148
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01062,200000,163,171,284,462,1.0,187492,5685,2947,3876,11,74,123
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0083,200000,316,319,343,372,1.0,189846,3568,2341,4245,5,9,93
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00958,200000,339,359,384,414,1.0,189816,4120,2481,3583,4,8,30
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00554,200000,304,306,334,430,1.0,189580,4716,2378,3326,4,8,105
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00332,200000,226,234,279,363,1.0,191740,3739,1812,2709,4,18,143
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00804,200000,303,314,348,368,1.0,188534,4044,2169,5253,7,11,68
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0159,200000,307,316,337,386,1.0,187243,6068,2423,4266,6,15,122
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01196,200000,201,208,275,358,1.0,191120,3850,2223,2807,5,60,171
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01058,200000,211,249,280,377,1.0,189678,4098,2534,3690,3,43,152
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00968,200000,157,184,247,333,1.0,191995,3356,1842,2807,5,58,180
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00588,200000,330,348,379,424,1.0,187481,4167,2278,6074,9,16,42
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00222,200000,388,413,431,454,1.0,190127,4169,2418,3286,3,7,13
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0066,200000,344,384,401,429,1.0,189276,4614,2529,3581,4,8,36
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.02368,200000,289,351,377,400,1.0,187268,5213,3151,4368,4,8,54
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01412,200000,160,187,208,277,1.0,192057,3384,1906,2653,4,135,238
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d25,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,225.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0065,200000,272,279,287,377,1.0,191214,4259,2003,2524,4,13,171
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01106,200000,252,252,329,389,1.0,191250,3485,2238,3027,3,11,127
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00262,200000,264,275,311,341,1.0,192574,3084,1765,2577,3,8,166
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00962,200000,202,252,334,384,1.0,190315,4508,2253,2924,7,38,131
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00536,200000,267,278,396,467,1.0,186960,5457,3177,4406,3,14,89
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01268,200000,344,371,409,421,1.0,186751,5578,3194,4477,3,9,36
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00842,200000,351,385,426,444,1.0,187007,3960,2663,6370,8,13,34
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00574,200000,377,462,489,495,1.0,168061,19705,5126,7108,4,10,25
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01238,200000,360,397,411,455,1.0,186662,5573,3189,4576,3,8,33
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01224,200000,280,310,469,484,1.0,150880,37053,5390,6677,3,17,70
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0042,200000,320,353,451,497,1.0,114293,72964,5413,7330,4,9,67
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00284,200000,235,252,340,368,1.0,192362,2992,1863,2783,3,11,78
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01342,200000,249,279,334,398,1.0,186766,4317,2641,6276,9,17,142
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00686,200000,163,205,278,357,1.0,192920,3097,1679,2304,4,74,128
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00274,200000,275,306,326,392,1.0,189692,4343,2397,3568,3,13,148
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0106,200000,163,171,284,462,1.0,187510,5676,2947,3867,11,74,123
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00822,200000,316,319,343,372,1.0,189696,3571,2446,4287,5,9,94
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00948,200000,339,359,384,414,1.0,189839,4086,2507,3568,4,8,30
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0055,200000,304,306,334,430,1.0,189635,4679,2381,3305,4,8,105
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0033,200000,226,234,279,363,1.0,191790,3726,1860,2624,4,18,145
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00804,200000,303,314,348,368,1.0,188556,4028,2194,5222,7,11,68
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01578,200000,307,316,337,386,1.0,187313,6033,2429,4225,6,15,122
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0124,200000,201,208,275,358,1.0,190884,3928,2340,2848,5,60,186
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0105,200000,211,249,280,377,1.0,189929,3938,2551,3582,3,43,152
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00968,200000,157,184,247,333,1.0,192031,3332,1838,2799,5,58,180
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00568,200000,330,348,379,424,1.0,187569,4117,2285,6029,9,16,42
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00214,200000,388,413,431,454,1.0,190147,4153,2429,3271,3,7,13
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00656,200000,344,384,401,429,1.0,189334,4581,2561,3524,4,8,36
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.02202,200000,289,351,377,400,1.0,187311,5199,3105,4385,4,8,54
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01412,200000,160,187,208,277,1.0,192041,3363,1992,2604,5,135,239
news-source-strategies,RQ2,E2-timing-duration,informational_p201_d100,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,300.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00626,200000,272,279,287,377,1.0,191314,4201,1999,2486,4,14,171
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01186,200000,252,252,329,389,1.0,191331,3399,2278,2992,3,11,127
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0026,200000,264,275,311,341,1.0,192610,3066,1764,2560,3,8,166
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0121,200000,202,252,334,384,1.0,190121,4563,2377,2939,7,39,134
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00538,200000,267,278,396,467,1.0,187038,5421,3178,4363,3,14,89
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01416,200000,344,371,409,421,1.0,186697,5572,3268,4463,3,9,38
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00856,200000,351,385,426,444,1.0,187035,3923,2670,6372,8,13,31
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00632,200000,377,462,489,495,1.0,168125,19655,5155,7065,4,10,25
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01366,200000,360,397,411,455,1.0,186813,5440,3253,4494,3,8,33
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01182,200000,280,310,469,484,1.0,151077,36955,5369,6599,3,17,70
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00434,200000,320,353,451,497,1.0,114305,72955,5420,7320,4,9,67
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00276,200000,235,252,340,368,1.0,192427,2970,1859,2744,3,11,78
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.01364,200000,249,279,334,398,1.0,186880,4259,2652,6209,9,17,146
news-source-strategies,RQ2,E2-timing-duration,informational_p201_permanent,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,201.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.00796,200000,163,205,278,357,1.0,192888,3093,1734,2285,4,74,128
