study,research_question,experiment,condition,seed,strategy,from,to,start_period,end_period,target_reach,memory,memory_half_life,wom,contacts,friends,status,fake_repost_share_all,fake_repost_share_final100,target_share_all,target_share_final100,fake_repost_share_decisions,target_share_decisions,participation_rate,fake_repost_share_decisions_final100,target_share_decisions_final100,total_decisions,cumulative_fake_reposts,target_fake_rate_all,target_unique_reposters_p400,target_unique_reposters_p25,target_unique_reposters_p50,target_unique_reposters_p100,target_unique_reposters_p200,target_first_repost_period,fake_repost_share_during,fake_repost_share_post100,selections_traditional_media_all,selections_unknown_media_all,selections_fake_news_source_all,selections_mixed_source_all,target_time_to_25pct_final,target_time_to_50pct_final,target_time_to_75pct_final
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1008,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1242399999999999,0.11654,0.016815,0.013,0.12424,0.016815,1.0,0.11654,0.013,200000,24848,0.6625,494,376,421,431,468,1.0,0.1242399999999999,,187002,5262,3363,4373,3,8,22
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1009,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.158185,0.0778,0.026555,0.01198,0.158185,0.026555,1.0,0.0778,0.01198,200000,31637,0.6775,500,290,316,472,483,1.0,0.158185,,152012,36308,5311,6369,3,16,70
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1010,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.15356,0.07586,0.029165,0.00434,0.15356,0.029165,1.0,0.07586,0.00434,200000,30712,0.64,500,333,363,467,498,1.0,0.15356,,116243,70705,5833,7219,4,9,62
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1011,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08874,0.05454,0.008975,0.0028,0.08874,0.008975,1.0,0.05454,0.0028,200000,17748,0.695,430,243,262,338,367,1.0,0.08874,,192862,2733,1795,2610,3,10,78
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1012,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.125875,0.1396,0.012825,0.013,0.125875,0.012825,1.0,0.1396,0.013,200000,25175,0.64,466,240,264,326,401,1.0,0.125875,,187524,3942,2565,5969,9,18,144
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1013,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0877199999999999,0.08662,0.00836,0.0074,0.08772,0.00836,1.0,0.08662,0.0074,200000,17544,0.6725,416,166,206,282,363,1.0,0.0877199999999999,,193347,2868,1672,2113,4,74,128
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1014,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11484,0.05294,0.0119949999999999,0.00266,0.11484,0.011995,1.0,0.05294,0.00266,200000,22968,0.7075,464,288,321,340,403,1.0,0.11484,,189979,4216,2399,3406,3,12,133
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1015,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.129615,0.13334,0.015825,0.012,0.129615,0.015825,1.0,0.13334,0.012,200000,25923,0.6525,482,170,178,293,460,1.0,0.129615,,187618,5518,3165,3699,11,73,122
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1016,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.109045,0.11896,0.012525,0.009,0.109045,0.012525,1.0,0.11896,0.009,200000,21809,0.66,455,333,336,355,376,1.0,0.109045,,189663,3679,2505,4153,5,9,59
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1017,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11381,0.13058,0.01248,0.0105399999999999,0.11381,0.01248,1.0,0.13058,0.01054,200000,22762,0.665,458,342,361,387,416,1.0,0.11381,,190190,3901,2496,3413,4,8,27
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1018,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.117725,0.0872,0.011945,0.00532,0.117725,0.011945,1.0,0.0872,0.00532,200000,23545,0.6625,460,317,320,347,433,1.0,0.117725,,190196,4306,2389,3109,4,7,93
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1019,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09724,0.0542,0.01002,0.00304,0.09724,0.01002,1.0,0.0542,0.00304,200000,19448,0.6825,449,263,273,314,387,1.0,0.09724,,191380,3953,2004,2663,5,16,132
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1020,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10506,0.1209399999999999,0.010775,0.00894,0.10506,0.010775,1.0,0.12094,0.00894,200000,21012,0.7025,445,313,320,349,370,1.0,0.10506,,189094,3671,2155,5080,7,11,68
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1021,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10674,0.15214,0.01211,0.01358,0.10674,0.01211,1.0,0.15214,0.01358,200000,21348,0.685,465,324,335,349,399,1.0,0.10674,,187528,6069,2422,3981,6,16,100
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1022,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.119085,0.11986,0.01105,0.01284,0.119085,0.01105,1.0,0.11986,0.01284,200000,23817,0.675,448,202,212,277,358,1.0,0.119085,,191912,3382,2210,2496,5,60,171
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1023,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.133825,0.12376,0.01286,0.00994,0.133825,0.01286,1.0,0.12376,0.00994,200000,26765,0.6625,469,223,266,304,392,1.0,0.133825,,190224,3772,2572,3432,3,38,151
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1024,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.108085,0.12096,0.009535,0.00972,0.108085,0.009535,1.0,0.12096,0.00972,200000,21617,0.67,436,161,188,258,347,1.0,0.108085,,192165,3216,1907,2712,5,59,179
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1025,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11485,0.09706,0.01159,0.00634,0.11485,0.01159,1.0,0.09706,0.00634,200000,22970,0.6525,455,325,343,376,420,1.0,0.11485,,188144,3736,2318,5802,9,16,42
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1026,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09305,0.04442,0.0112699999999999,0.0026,0.09305,0.01127,1.0,0.04442,0.0026,200000,18610,0.6775,470,391,411,433,458,1.0,0.09305,,190983,3863,2254,2900,4,7,13
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1027,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.104345,0.0778199999999999,0.01255,0.0060199999999999,0.104345,0.01255,1.0,0.07782,0.00602,200000,20869,0.65,467,360,398,410,435,1.0,0.104345,,189668,4487,2510,3335,4,8,18
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1028,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.132025,0.18096,0.01675,0.02652,0.132025,0.01675,1.0,0.18096,0.02652,200000,26405,0.6325,478,297,360,383,403,1.0,0.132025,,187733,4812,3350,4105,4,8,50
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1029,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.100065,0.1329199999999999,0.01017,0.0157,0.100065,0.01017,1.0,0.13292,0.0157,200000,20013,0.6725,446,172,199,218,285,1.0,0.100065,,192125,3245,2034,2596,5,135,239
news-source-strategies,RQ1,E1-strategy-comparison,proximity,1030,PROXIMITY,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09085,0.09056,0.01,0.00608,0.09085,0.01,1.0,0.09056,0.00608,200000,18170,0.68,449,274,286,294,384,1.0,0.09085,,191506,4028,2000,2466,4,15,171
news-source-strategies,RQ1,E1-strategy-comparison,informational,1001,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.105075,0.1244599999999999,0.0118149999999999,0.01194,0.105075,0.011815,1.0,0.12446,0.01194,200000,21015,0.6875,459,262,263,344,401,1.0,0.105075,,191498,3268,2363,2871,3,11,102
news-source-strategies,RQ1,E1-strategy-comparison,informational,1002,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.082095,0.04342,0.009035,0.0026,0.082095,0.009035,1.0,0.04342,0.0026,200000,16419,0.6875,444,286,295,331,357,1.0,0.082095,,192715,2976,1807,2502,3,8,123
news-source-strategies,RQ1,E1-strategy-comparison,informational,1003,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.108465,0.1316399999999999,0.01247,0.01208,0.108465,0.01247,1.0,0.13164,0.01208,200000,21693,0.66,465,213,273,350,396,1.0,0.108465,,190156,4462,2494,2888,7,38,98
news-source-strategies,RQ1,E1-strategy-comparison,informational,1004,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12192,0.0654,0.016975,0.00546,0.12192,0.016975,1.0,0.0654,0.00546,200000,24384,0.6775,491,291,303,422,475,1.0,0.12192,,186999,5211,3395,4395,3,10,88
news-source-strategies,RQ1,E1-strategy-comparison,informational,1005,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.13234,0.122,0.0169549999999999,0.01414,0.13234,0.016955,1.0,0.122,0.01414,200000,26468,0.65,486,358,384,424,437,1.0,0.13234,,186906,5389,3391,4314,3,9,30
news-source-strategies,RQ1,E1-strategy-comparison,informational,1006,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10638,0.0793799999999999,0.01416,0.00858,0.10638,0.01416,1.0,0.07938,0.00858,200000,21276,0.6675,477,363,403,439,457,1.0,0.10638,,187089,3804,2832,6275,8,13,23
news-source-strategies,RQ1,E1-strategy-comparison,informational,1007,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.14784,0.05728,0.02714,0.00632,0.14784,0.02714,1.0,0.05728,0.00632,200000,29568,0.6975,500,398,478,496,499,1.0,0.14784,,168869,18933,5428,6770,4,9,17
news-source-strategies,RQ1,E1-strategy-comparison,informational,1008,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1238949999999999,0.117,0.016735,0.01366,0.123895,0.016735,1.0,0.117,0.01366,200000,24779,0.6625,493,368,411,424,470,1.0,0.1238949999999999,,187506,4857,3347,4290,3,8,26
news-source-strategies,RQ1,E1-strategy-comparison,informational,1009,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.158585,0.07698,0.027665,0.01182,0.158585,0.027665,1.0,0.07698,0.01182,200000,31717,0.6775,499,293,326,477,485,1.0,0.158585,,151855,36303,5533,6309,3,16,68
news-source-strategies,RQ1,E1-strategy-comparison,informational,1010,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.153805,0.07586,0.0293,0.00434,0.153805,0.0293,1.0,0.07586,0.00434,200000,30761,0.64,497,340,372,467,496,1.0,0.153805,,114982,71993,5860,7165,4,9,61
news-source-strategies,RQ1,E1-strategy-comparison,informational,1011,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08922,0.0546,0.00955,0.00264,0.08922,0.00955,1.0,0.0546,0.00264,200000,17844,0.695,436,256,275,361,386,1.0,0.08922,,192567,2873,1910,2650,3,9,76
news-source-strategies,RQ1,E1-strategy-comparison,informational,1012,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12663,0.1397,0.0138599999999999,0.01364,0.12663,0.01386,1.0,0.1397,0.01364,200000,25326,0.64,476,246,270,348,413,1.0,0.12663,,186993,4159,2772,6076,9,18,120
news-source-strategies,RQ1,E1-strategy-comparison,informational,1013,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.0874,0.08662,0.00814,0.00754,0.0874,0.00814,1.0,0.08662,0.00754,200000,17480,0.6725,411,166,197,271,350,1.0,0.0874,,193562,2775,1628,2035,4,75,128
news-source-strategies,RQ1,E1-strategy-comparison,informational,1014,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11516,0.053,0.0125399999999999,0.00282,0.11516,0.01254,1.0,0.053,0.00282,200000,23032,0.7075,468,301,335,354,410,1.0,0.11516,,189745,4264,2508,3483,3,11,82
news-source-strategies,RQ1,E1-strategy-comparison,informational,1015,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.130105,0.1331999999999999,0.01626,0.0120399999999999,0.130105,0.01626,1.0,0.1332,0.01204,200000,26021,0.6525,483,174,182,292,467,1.0,0.130105,,187289,5656,3252,3803,11,73,123
news-source-strategies,RQ1,E1-strategy-comparison,informational,1016,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1089,0.11876,0.012665,0.00924,0.1089,0.012665,1.0,0.11876,0.00924,200000,21780,0.66,461,342,346,367,387,1.0,0.1089,,189748,3599,2533,4120,5,9,29
news-source-strategies,RQ1,E1-strategy-comparison,informational,1017,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.11403,0.12972,0.01268,0.00966,0.11403,0.01268,1.0,0.12972,0.00966,200000,22806,0.665,464,355,371,396,423,1.0,0.11403,,190172,3854,2536,3438,4,7,18
news-source-strategies,RQ1,E1-strategy-comparison,informational,1018,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.117685,0.08744,0.0123,0.00554,0.117685,0.0123,1.0,0.08744,0.00554,200000,23537,0.6625,457,316,318,343,432,1.0,0.117685,,190266,4302,2460,2972,4,8,99
news-source-strategies,RQ1,E1-strategy-comparison,informational,1019,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.097035,0.0544,0.010035,0.00314,0.097035,0.010035,1.0,0.0544,0.00314,200000,19407,0.6825,448,259,269,309,382,1.0,0.097035,,191632,3781,2007,2580,5,16,139
news-source-strategies,RQ1,E1-strategy-comparison,informational,1020,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1050649999999999,0.12106,0.011165,0.0095,0.105065,0.011165,1.0,0.12106,0.0095,200000,21013,0.7025,450,317,329,357,376,1.0,0.1050649999999999,,189151,3603,2233,5013,7,11,55
news-source-strategies,RQ1,E1-strategy-comparison,informational,1021,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.107025,0.15584,0.01302,0.01816,0.107025,0.01302,1.0,0.15584,0.01816,200000,21405,0.685,468,321,330,344,399,1.0,0.107025,,187522,5911,2604,3963,6,15,106
news-source-strategies,RQ1,E1-strategy-comparison,informational,1022,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.119845,0.1204399999999999,0.01166,0.01342,0.119845,0.01166,1.0,0.12044,0.01342,200000,23969,0.675,452,198,206,272,354,1.0,0.119845,,191465,3633,2332,2570,5,69,186
news-source-strategies,RQ1,E1-strategy-comparison,informational,1023,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1341,0.125,0.01346,0.01114,0.1341,0.01346,1.0,0.125,0.01114,200000,26820,0.6625,465,224,265,302,394,1.0,0.1341,,189993,3805,2692,3510,3,38,150
news-source-strategies,RQ1,E1-strategy-comparison,informational,1024,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10818,0.12126,0.009885,0.01048,0.10818,0.009885,1.0,0.12126,0.01048,200000,21636,0.67,434,158,187,265,351,1.0,0.10818,,192197,3157,1977,2669,5,58,179
news-source-strategies,RQ1,E1-strategy-comparison,informational,1025,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1148349999999999,0.09748,0.011965,0.00648,0.114835,0.011965,1.0,0.09748,0.00648,200000,22967,0.6525,458,310,333,368,424,1.0,0.1148349999999999,,188309,3755,2393,5543,9,16,83
news-source-strategies,RQ1,E1-strategy-comparison,informational,1026,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09383,0.04418,0.01217,0.00232,0.09383,0.01217,1.0,0.04418,0.00232,200000,18766,0.6775,470,402,417,435,460,1.0,0.09383,,190688,3867,2434,3011,4,7,13
news-source-strategies,RQ1,E1-strategy-comparison,informational,1027,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1038299999999999,0.0777399999999999,0.012935,0.00614,0.10383,0.012935,1.0,0.07774,0.00614,200000,20766,0.65,467,361,395,407,438,1.0,0.1038299999999999,,189807,4351,2587,3255,4,7,20
news-source-strategies,RQ1,E1-strategy-comparison,informational,1028,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.131915,0.18,0.016635,0.02544,0.131915,0.016635,1.0,0.18,0.02544,200000,26383,0.6325,480,294,362,387,408,1.0,0.131915,,187916,4725,3327,4032,4,8,49
news-source-strategies,RQ1,E1-strategy-comparison,informational,1029,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10052,0.13334,0.010685,0.0165,0.10052,0.010685,1.0,0.13334,0.0165,200000,20104,0.6725,448,168,199,218,288,1.0,0.10052,,191917,3374,2137,2572,5,129,239
news-source-strategies,RQ1,E1-strategy-comparison,informational,1030,INFORMATIONAL_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.09133,0.09076,0.010675,0.00652,0.09133,0.010675,1.0,0.09076,0.00652,200000,18266,0.68,454,286,298,305,393,1.0,0.09133,,191315,4061,2135,2489,4,14,136
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1001,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.105265,0.1248799999999999,0.0116199999999999,0.01208,0.105265,0.01162,1.0,0.12488,0.01208,200000,21053,0.6875,459,262,263,345,404,1.0,0.105265,,191275,3437,2324,2964,3,11,98
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1002,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.081615,0.0437,0.008605,0.00276,0.081615,0.008605,1.0,0.0437,0.00276,200000,16323,0.6875,432,272,283,318,348,1.0,0.081615,,192966,2842,1721,2471,3,8,152
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1003,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.10817,0.13066,0.01202,0.01076,0.10817,0.01202,1.0,0.13066,0.01076,200000,21634,0.66,459,208,269,346,393,1.0,0.10817,,190129,4536,2404,2931,7,38,98
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1004,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1219249999999999,0.06516,0.01669,0.00508,0.121925,0.01669,1.0,0.06516,0.00508,200000,24385,0.6775,494,281,292,410,473,1.0,0.1219249999999999,,186817,5432,3338,4413,3,11,89
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1005,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.1316999999999999,0.12212,0.0160599999999999,0.01396,0.1317,0.01606,1.0,0.12212,0.01396,200000,26340,0.65,479,344,375,419,430,1.0,0.1316999999999999,,187145,5338,3212,4305,3,9,36
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1006,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.106815,0.07904,0.01441,0.00826,0.106815,0.01441,1.0,0.07904,0.00826,200000,21363,0.6675,479,363,403,444,459,1.0,0.106815,,186678,4014,2882,6426,8,13,24
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1007,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.14661,0.05678,0.025715,0.00566,0.14661,0.025715,1.0,0.05678,0.00566,200000,29322,0.6975,499,397,476,492,497,1.0,0.14661,,170183,18048,5143,6626,4,9,18
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1008,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.12403,0.11664,0.016545,0.01312,0.12403,0.016545,1.0,0.11664,0.01312,200000,24806,0.6625,496,370,416,432,470,1.0,0.12403,,187305,5068,3309,4318,3,8,26
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1009,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.15887,0.07764,0.02717,0.01182,0.15887,0.02717,1.0,0.07764,0.01182,200000,31774,0.6775,499,285,315,478,489,1.0,0.15887,,150721,37253,5434,6592,3,16,70
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1010,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.157585,0.0758799999999999,0.030125,0.00424,0.157585,0.030125,1.0,0.07588,0.00424,200000,31517,0.64,499,328,359,466,499,1.0,0.157585,,113508,72772,6025,7695,4,9,62
news-source-strategies,RQ1,E1-strategy-comparison,credibility,1011,CREDIBILITY_CAMOUFLAGE,TRADITIONAL_MEDIA,FAKE_NEWS_SOURCE,1.0,-1.0,,-1.0,0.33,1.0,5.0,1.0,COMPLETE,0.08866,0.0546599999999999,0.008915,0.0028599999999999,0.08866,0.008915,1.0,0.05466,0.00286,200000,17732,0.695,426,238,256,341,368,1.0,0.08866,,192817,2803,1783,2597,3,11,78
